Index,id,Age,Class,Flight Distance,Inflight wifi service,Departure/Arrival time convenient,Ease of Online booking,Gate location,Food and drink,Online boarding,Seat comfort,Inflight entertainment,On-board service,Leg room service,Baggage handling,Checkin service,Inflight service,Cleanliness,Departure Delay in Minutes,Gender_Male,Customer Type_disloyal Customer,Type of Travel_Personal Travel,satisfaction_satisfied
191,2980,-1.807369731343213,0,-0.7794278568411817,2,4,2,3,2,2,2,2,3,4,2,2,1,2,-0.7298492686649699,1,0,1,0
192,125097,-0.5597185348102248,0,-0.9916924217709377,1,5,5,5,1,1,1,1,2,5,3,4,4,1,-0.7298492686649699,1,0,0,0
193,46701,-0.16397357768671336,0,-1.537080020932063,3,2,3,3,2,3,2,2,3,3,3,4,3,2,0.22742418129599642,0,0,1,0
194,108006,-0.09790067170815119,0,-1.1915039060624437,4,0,5,3,2,5,2,2,4,2,4,3,5,2,-0.7298492686649699,0,0,1,1
195,19578,0.3656786020597645,0,-1.420534814159764,2,5,0,1,2,0,5,2,5,5,4,4,4,2,-0.7298492686649699,1,0,1,0
196,59508,0.23304824810637165,2,1.0198157013245068,3,3,3,3,4,5,4,4,4,4,4,3,4,5,-0.7298492686649699,1,0,0,1
197,56446,0.8307836450921969,0,-0.29615748407944376,1,5,2,2,3,5,5,3,3,2,3,3,3,3,-0.7298492686649699,0,0,1,0
198,48800,1.1637118969859905,2,-1.468746047004287,3,4,4,4,5,3,4,2,2,2,3,4,2,2,-0.7298492686649699,0,0,0,0
199,129592,-1.7418634741468217,2,-1.0439916932118236,2,3,2,3,1,2,1,1,4,5,2,5,5,1,-0.7298492686649699,0,0,1,0
200,114039,0.3656786020597645,2,1.7878011337183266,5,5,5,5,5,5,5,5,5,5,5,3,5,4,1.1677987195822834,0,0,0,1
201,66800,0.23304824810637165,2,1.8243306913964008,5,5,5,5,5,4,4,5,5,5,5,5,5,3,-0.7298492686649699,0,0,0,1
202,106799,0.8973264600105243,0,0.10740998214261942,2,4,2,4,2,2,2,2,3,2,3,2,3,2,1.3049385140854186,1,0,0,0
203,47057,-1.0859046644234112,2,1.5644467233885109,4,4,1,4,5,5,5,5,1,3,1,3,3,5,-0.7298492686649699,1,0,0,1
204,61824,-1.5452529269820323,0,0.5775029881816256,2,5,2,2,2,2,2,2,5,2,4,3,5,2,-0.36613702844948015,0,0,1,0
205,68207,-1.0859046644234112,0,-0.4524700875641152,2,2,2,2,2,1,1,2,3,5,4,3,4,2,-0.7298492686649699,1,0,0,0
206,125512,0.3656786020597645,0,-0.389159470932349,2,5,2,4,4,2,4,4,4,5,5,4,5,4,-0.7298492686649699,1,0,1,0
207,93019,0.4320404515277272,2,1.4640739324300611,2,2,2,2,2,1,2,5,5,5,5,2,5,3,-0.5419590692304329,0,0,0,1
208,87296,0.6312962199425015,0,-0.5531093464288975,2,5,2,2,3,4,5,1,1,2,1,4,1,3,1.413053286982947,0,0,1,0
209,76748,0.034361822134250174,2,1.4590645859535067,4,3,3,3,3,3,4,3,3,3,4,4,3,3,0.35098690532699,0,0,0,0
210,85879,-1.3484962161230953,2,1.1521113712154234,5,5,5,5,4,4,4,4,4,4,4,4,4,4,-0.7298492686649699,0,0,0,1
211,63961,0.5648504827397484,0,0.3818105694383766,4,2,4,3,4,3,3,1,1,4,2,3,1,1,-0.7298492686649699,0,0,1,0
212,94760,1.6306162696223192,2,0.9011235160043227,2,4,3,4,5,3,3,2,2,3,2,4,2,4,-0.7298492686649699,0,0,0,0
214,80520,-1.0859046644234112,0,0.8839647391067743,2,1,1,4,3,1,3,3,1,1,4,2,3,3,1.9655393275927167,1,0,1,0
215,23328,-0.09790067170815119,2,1.7941821002846854,2,2,2,2,1,1,5,4,4,4,4,4,4,1,-0.7298492686649699,0,0,0,1
216,13560,0.10055347219059227,0,-1.3232605657062309,1,4,1,2,2,1,1,2,4,3,5,4,5,2,1.1138811904988208,1,0,1,0
217,119121,-0.6914056986124645,0,0.16677456883957703,1,4,1,4,1,1,1,1,3,3,3,4,3,1,-0.7298492686649699,1,0,1,0
218,42917,0.4984315037334507,1,-0.9765731304772243,5,1,2,1,4,5,4,4,5,5,2,4,3,4,-0.7298492686649699,1,0,0,1
219,52954,0.697767641052041,1,0.6416507303486388,2,3,2,5,4,2,4,4,4,3,4,3,1,4,1.3049385140854186,1,0,1,0
220,83112,-1.414098755399367,0,0.3047550110319926,2,5,2,3,3,2,3,3,4,4,4,3,5,3,-0.7298492686649699,0,0,1,0
221,88574,-1.2828760678960234,0,-0.6144444367963529,2,0,2,3,5,2,1,5,3,4,3,3,1,5,-0.048475595037772844,0,0,1,0
222,111570,0.10055347219059227,2,1.6250498710567876,2,2,2,2,5,4,5,4,4,4,4,3,4,4,-0.7298492686649699,0,0,0,1
223,28662,-1.807369731343213,0,1.3051822804570434,2,4,2,3,1,2,1,1,4,4,5,4,4,1,-0.7298492686649699,0,0,1,0
224,27177,-0.23001055446046242,0,1.4194061127398565,2,3,2,3,2,3,2,4,5,3,3,2,3,2,-0.7298492686649699,0,0,1,0
225,129585,0.6312962199425015,2,-1.0439916932118236,3,4,3,3,4,5,5,4,4,4,4,5,4,3,0.6698784733221557,1,0,0,1
226,35759,1.030477750054024,0,0.777202792046287,2,2,2,4,2,3,4,5,5,2,5,3,5,2,-0.7298492686649699,0,0,1,0
227,49475,0.23304824810637165,2,1.5380171204893893,3,3,3,3,2,4,3,2,2,2,3,1,2,2,-0.7298492686649699,0,0,0,0
228,78904,0.6312962199425015,2,0.11162467135725913,2,2,2,2,3,2,3,3,3,5,5,4,4,3,0.7604217344638439,0,1,0,0
229,29619,-0.29601355922855527,0,0.6542149279126166,1,1,1,1,3,1,3,3,1,5,1,3,2,3,-0.7298492686649699,0,1,0,0
230,77512,0.3656786020597645,2,0.7056154403384659,1,1,3,1,3,5,4,5,5,5,5,4,5,4,-0.7298492686649699,1,0,0,1
231,31631,-0.7572119011563379,2,-0.0624220528444194,5,5,5,5,5,5,5,5,2,3,1,1,2,5,0.5717532519075998,0,0,0,1
232,38913,1.363707633895261,2,0.9428535994062164,4,4,4,4,1,4,5,4,4,4,4,1,4,2,-0.7298492686649699,1,0,0,1
233,35366,-0.29601355922855527,2,1.271701747446012,2,4,2,4,1,3,2,2,2,2,2,4,2,3,-0.7298492686649699,1,0,0,0
234,111817,-0.09790067170815119,2,-1.0177526813089128,3,3,3,5,4,3,4,4,5,4,4,5,5,4,1.569868175921864,0,1,0,0
235,12259,0.5648504827397484,2,0.8643266721835214,4,5,4,4,4,2,3,4,4,4,4,2,4,1,-0.7298492686649699,1,0,0,1
236,19790,1.6973846001810804,0,-0.5512129848166807,2,4,3,4,2,4,4,3,3,3,3,4,3,3,1.9679119479060627,0,0,1,0
237,33260,-0.6255749137523153,1,-1.4445780793683176,3,5,3,2,1,3,1,1,4,2,4,5,5,1,0.5717532519075998,1,0,1,0
238,107079,0.7642637550999931,0,-0.9188252572139582,2,4,5,1,2,4,5,3,3,5,3,1,3,1,-0.7298492686649699,0,0,1,0
239,15174,-1.0859046644234112,0,-0.8745351590878229,5,0,5,2,4,5,4,4,3,5,5,3,2,4,1.217322124444035,1,1,0,1
240,23620,-0.16397357768671336,0,0.10740998214261942,3,4,4,4,3,3,3,3,2,2,3,3,3,3,-0.7298492686649699,0,0,0,0
241,18128,-1.0859046644234112,2,1.5727343112232914,5,5,5,5,5,5,3,5,2,5,4,3,3,5,0.5717532519075998,1,0,0,1
242,105291,-0.4938354635799624,2,-0.2636575244274402,4,4,4,4,4,4,4,4,4,2,4,3,3,4,-0.7298492686649699,1,0,0,0
243,56451,1.8309678573149282,0,-0.29615748407944376,3,3,3,4,1,3,1,1,2,2,3,1,5,1,1.4440058449418929,1,0,1,0
244,102068,1.6973846001810804,2,-1.2951862195503394,1,4,1,1,5,5,4,4,4,1,4,5,4,3,1.7030151289062212,1,0,1,0
245,57995,0.5648504827397484,2,1.01536414813252,1,1,1,1,3,5,5,5,5,5,5,4,5,5,-0.7298492686649699,0,0,0,1
246,146,1.363707633895261,2,1.2581070275539872,4,4,4,4,2,4,5,4,4,4,4,3,4,3,1.9013922440689532,1,0,0,1
247,18770,-0.5597185348102248,2,-0.6028478349653641,3,1,1,1,3,3,3,3,3,4,3,4,4,3,1.8434868459106633,0,0,0,0
248,42774,-1.1515808545526753,1,-0.7168110882948606,4,1,5,5,4,4,4,4,2,4,2,3,4,4,1.262903314102669,1,0,0,1
249,13776,-0.8229944565168262,0,0.032614001349311084,2,2,2,5,5,2,5,5,2,5,5,1,4,5,-0.048475595037772844,1,1,0,0
250,103702,-1.3484962161230953,0,-0.8976665615422893,2,2,2,4,1,2,1,1,3,2,4,4,3,1,-0.7298492686649699,0,0,1,0
251,69826,-0.8887542315728034,0,0.21343609422348722,3,3,3,4,4,3,4,4,3,5,4,2,4,4,-0.7298492686649699,0,1,0,0
252,57906,2.165181597831922,0,-1.1148367106253414,4,3,3,3,4,4,4,4,2,3,3,1,3,4,-0.7298492686649699,1,0,0,0
253,31358,-0.36198434774307364,2,-0.5304344118540252,5,5,5,5,1,1,5,5,5,5,5,5,5,5,-0.7298492686649699,0,0,0,1
254,92805,0.3656786020597645,2,0.7603537312790111,2,2,2,2,4,4,4,4,4,4,4,4,4,3,-0.7298492686649699,0,0,0,1
255,104375,0.7642637550999931,2,1.5708565603229028,2,4,4,4,3,3,4,2,2,2,2,4,2,1,-0.7298492686649699,1,0,0,0
256,109896,-0.8887542315728034,0,-0.1542040404347036,2,2,2,3,4,2,3,4,1,4,4,1,4,4,0.35098690532699,0,1,0,0
257,102955,-1.807369731343213,0,-0.29615748407944376,3,4,3,3,1,3,1,1,5,2,4,4,4,1,-0.7298492686649699,0,0,1,0
258,44736,2.165181597831922,1,-1.681742499813926,2,5,3,5,2,3,4,3,3,2,3,4,3,3,1.5480059091752456,0,0,0,0
259,28135,0.3656786020597645,0,-0.6047775154763392,4,2,4,4,4,4,4,4,4,4,3,5,5,4,-0.7298492686649699,1,0,0,1
260,55871,-1.1515808545526753,2,1.4594829501140392,2,2,2,2,5,5,5,5,3,4,4,5,4,5,1.6896471532466197,0,0,0,1
261,8818,0.8973264600105243,0,-0.600919388955304,4,4,4,1,4,5,4,5,5,4,5,4,5,5,-0.7298492686649699,0,0,1,0
262,86148,-0.42792450385976155,2,-1.0025291434207488,3,3,3,4,4,3,4,4,4,5,5,5,5,4,0.8438074606772864,0,1,0,0
263,120162,0.4320404515277272,2,-1.5518503025483537,4,0,4,1,5,5,4,4,4,4,4,3,4,3,0.920445786341287,0,0,1,0
264,117547,0.9638914079286166,2,0.725843381453732,2,2,2,2,5,5,5,5,5,5,5,4,5,4,-0.5419590692304329,1,0,0,1
265,112385,0.034361822134250174,0,-0.1300726852823337,4,2,3,3,4,4,4,4,1,2,3,1,3,4,1.413053286982947,0,0,0,0
266,19908,-0.16397357768671336,2,0.9208004079707443,2,4,3,3,4,4,3,2,2,2,2,1,2,4,-0.7298492686649699,0,0,0,0
267,45098,-0.29601355922855527,2,0.8162879762515158,2,2,5,2,1,2,1,5,5,5,3,3,5,3,0.22742418129599642,0,0,0,1
268,43810,-0.8887542315728034,2,-1.5641931984668023,4,0,5,3,4,5,4,4,4,2,5,4,4,4,-0.7298492686649699,0,1,0,1
269,22981,1.4971281596740271,0,-1.5297117301987504,4,3,3,3,2,5,1,5,5,4,5,3,5,1,-0.7298492686649699,0,0,0,1
270,68134,1.230358446402986,2,-0.1396921694139791,1,1,1,1,5,5,5,3,3,3,3,5,3,3,-0.7298492686649699,1,0,0,1
271,23518,1.030477750054024,0,-1.0177526813089128,2,3,2,3,2,3,5,2,2,2,2,5,2,3,-0.7298492686649699,0,0,1,0
272,109188,1.363707633895261,2,0.6944981856873289,3,1,1,1,2,2,2,3,3,3,3,2,3,2,1.0550524307525049,0,0,0,0
273,1150,-1.6108054561551264,0,-1.6263759142580039,3,5,3,4,5,3,1,5,5,5,4,3,5,5,-0.7298492686649699,0,0,1,0
274,44586,1.8309678573149282,0,-1.4590638937897265,4,1,4,3,5,4,5,5,4,5,3,4,3,5,1.7872363822707977,1,0,1,0
275,84299,0.23304824810637165,2,1.467400200829966,0,1,1,2,5,5,4,3,3,3,3,5,3,5,1.7275884592268087,1,0,0,1
276,103793,-0.6255749137523153,2,1.5861549048275836,1,1,1,1,5,4,5,5,5,5,4,5,5,5,0.35098690532699,1,0,0,1
277,35032,0.1667829885755603,0,-0.2978802876210539,5,1,4,1,3,3,3,5,5,5,5,3,5,1,-0.7298492686649699,0,0,0,1
278,103291,0.034361822134250174,2,1.025511913597242,3,3,3,3,4,4,4,4,3,5,5,4,5,4,2.0138066789276743,1,0,0,1
279,93909,0.4984315037334507,2,1.7132361679079273,2,2,2,2,2,4,5,5,5,5,5,4,5,4,-0.7298492686649699,1,0,0,1
280,127925,-0.09790067170815119,2,1.2214981403609855,4,2,2,2,4,4,3,4,4,4,4,3,4,2,1.8784888247965037,1,0,0,0
281,128097,-0.9544920321499282,0,1.4744335409372513,3,0,3,5,3,3,3,1,1,3,2,3,3,3,-0.7298492686649699,0,0,1,0
282,26149,-0.8887542315728034,0,-0.8955575098555253,3,5,3,4,3,3,3,5,5,4,1,3,4,3,2.0007451556117903,1,1,0,0
283,95886,1.7641685867713024,0,-0.5474239621369432,2,4,2,3,4,2,4,4,5,3,5,3,4,4,1.4996151162967841,1,0,1,0
284,125425,1.9646108475406683,0,-0.2687596319912346,1,4,4,4,3,3,4,1,1,1,1,4,1,2,0.8438074606772864,0,0,0,0
285,120078,-1.1515808545526753,2,0.8643266721835214,2,5,5,5,2,2,2,2,2,4,3,3,3,2,-0.7298492686649699,0,0,0,0
286,60625,-2.069251229125417,1,0.3920784392507409,2,5,2,3,3,2,3,3,4,2,1,5,5,3,1.4440058449418929,1,0,1,0
287,115031,-0.16397357768671336,2,-0.9679608321009655,5,5,5,4,4,5,4,4,4,4,5,3,4,4,0.7604217344638439,0,1,0,1
288,37077,1.9646108475406683,0,0.2355639270722427,1,5,1,5,4,4,4,1,1,1,1,4,1,4,1.217322124444035,0,0,1,0
289,69252,-0.7572119011563379,0,-0.27216717464494183,4,2,2,2,4,4,4,4,3,4,3,3,4,4,1.0550524307525049,1,0,0,0
290,12194,0.7642637550999931,1,0.23943246377398028,2,4,1,4,2,2,2,2,1,2,4,4,3,2,0.09443601915974761,1,0,0,0
291,80188,0.4320404515277272,0,1.3617835715871784,3,1,3,3,3,4,4,2,4,4,3,4,1,4,1.874103146369692,0,0,1,0
292,10430,-0.0317896411453543,2,-1.5003508829860266,4,4,4,3,4,4,2,4,3,4,4,4,4,4,-0.7298492686649699,1,1,0,1
293,21262,-1.2172377959228748,1,-2.266513802543119e-05,4,3,4,4,1,4,1,1,4,5,3,1,4,1,1.6754843225031903,0,1,0,0
294,55236,0.4320404515277272,2,1.2841348984902283,4,4,4,4,2,4,4,4,4,4,4,5,4,5,-0.5419590692304329,1,0,0,1
295,126917,-0.23001055446046242,2,1.5857844412608906,2,2,2,2,5,5,5,5,5,5,5,5,5,3,1.8867393113901734,0,0,0,1
296,112190,1.363707633895261,2,1.1665788309714042,3,3,3,3,3,4,4,4,4,4,4,3,4,3,1.413053286982947,1,0,0,1
297,16342,-1.0859046644234112,1,-0.506070280309184,2,5,5,5,2,2,1,2,3,4,4,4,4,2,1.3437762116539569,1,0,0,0
298,2201,0.8307836450921969,0,-0.3554220682069717,4,4,4,5,4,4,4,4,3,4,5,5,4,4,-0.7298492686649699,1,0,1,1
299,53687,-0.23001055446046242,0,0.3999984128215196,4,5,5,5,4,4,4,4,2,1,2,2,3,4,-0.20182380703922256,1,0,0,1
300,47168,0.10055347219059227,2,1.4510836746874827,3,3,2,3,4,3,3,4,4,3,4,3,4,5,0.6698784733221557,1,0,0,1
301,8782,0.3656786020597645,2,1.648682594637396,2,2,2,2,3,5,5,4,4,4,4,4,4,3,0.4656072091311669,1,0,0,1
302,75468,1.8309678573149282,0,1.2433072838392114,3,4,3,3,5,3,2,5,4,2,3,1,4,5,-0.7298492686649699,1,0,1,0
303,663,0.3656786020597645,2,1.7816870458471559,4,4,4,4,3,5,5,4,4,4,4,5,4,5,-0.7298492686649699,0,0,0,1
304,74740,1.0970847955459035,0,0.6261954013607508,3,5,3,3,4,5,5,1,1,3,1,2,1,5,1.9575435494190503,0,0,1,0
305,117904,1.4971281596740271,0,-1.2280800260743356,3,3,2,2,2,2,2,2,1,5,3,1,3,2,1.9813546598704517,0,1,0,0
306,59599,-0.6255749137523153,2,1.7841370376108752,2,1,1,1,2,3,2,2,2,4,3,3,4,2,1.5246340384378716,0,0,0,0
307,29479,0.5648504827397484,0,0.2800183583396496,4,5,5,5,4,4,4,4,3,5,4,1,2,4,-0.7298492686649699,1,0,0,1
308,105096,-0.4938354635799624,2,1.5360755999582072,2,2,2,2,4,4,4,4,3,4,5,3,4,4,1.5480059091752456,0,0,0,1
309,94421,-0.6255749137523153,2,1.2915249161657203,0,1,1,1,2,2,2,2,5,3,5,3,4,2,1.7156449558221845,0,0,0,1
310,49058,0.034361822134250174,2,-1.4614825612213436,1,1,1,5,4,1,2,4,2,4,5,5,2,4,-0.7298492686649699,0,1,0,0
311,47795,0.1667829885755603,2,1.767174494389558,5,5,5,5,5,5,4,4,4,4,4,4,4,3,1.9443599823519853,1,0,0,1
312,125451,0.8307836450921969,2,1.503707298887261,5,5,5,5,5,5,5,3,4,4,4,5,3,5,1.0550524307525049,0,0,0,1
313,96114,0.697767641052041,2,0.4300200970918419,5,5,5,5,3,4,4,5,5,5,5,4,5,3,-0.7298492686649699,1,0,0,1
314,23241,-1.414098755399367,1,-0.6067084305240049,2,5,2,3,2,2,2,2,5,5,4,5,4,2,-0.7298492686649699,0,0,1,0
315,106258,-0.6255749137523153,2,0.6875994456704516,3,3,3,3,5,4,5,5,4,3,4,3,5,5,-0.7298492686649699,1,0,0,1
316,64874,-0.8887542315728034,0,-1.379947372399516,3,2,3,3,1,3,1,1,4,5,4,3,3,1,-0.7298492686649699,0,1,0,0
317,100136,-0.16397357768671336,2,-0.7672156934335105,4,4,4,4,4,4,4,4,4,4,4,4,5,4,-0.7298492686649699,1,1,0,1
318,51774,1.6306162696223192,0,-1.214326659523886,1,4,0,3,1,0,1,1,3,1,3,3,4,1,-0.7298492686649699,1,0,1,0
319,124301,-1.2172377959228748,2,-1.2280800260743356,5,0,5,1,2,5,2,2,5,4,5,3,4,2,-0.7298492686649699,1,1,0,1
320,36127,0.8307836450921969,2,0.7779985843502236,3,2,4,4,3,4,4,3,3,3,3,1,3,3,-0.7298492686649699,0,0,0,0
321,121855,0.8307836450921969,2,-0.8808288517161214,5,5,5,5,5,5,4,5,5,5,5,4,5,3,-0.048475595037772844,0,0,0,1
322,52648,-0.6914056986124645,0,-1.5518503025483537,2,2,2,2,5,2,2,5,4,5,3,2,3,5,-0.7298492686649699,0,0,1,0
323,38803,-1.7418634741468217,0,-0.9358414809926732,2,1,2,3,1,2,1,1,4,1,3,1,4,1,1.1138811904988208,0,0,1,0
324,39916,-0.7572119011563379,2,0.25479753514819864,1,1,3,1,5,5,5,5,3,2,4,5,5,5,-0.7298492686649699,1,0,0,1
325,95301,-1.7418634741468217,0,-1.0748298704882207,2,4,2,3,2,2,2,2,1,5,4,4,4,2,1.0550524307525049,1,0,1,0
326,16505,-1.5452529269820323,0,-1.1665425332619885,2,5,2,3,5,2,5,5,3,3,5,5,4,5,0.4656072091311669,1,0,1,0
327,63771,1.230358446402986,2,0.8635923785316808,3,3,3,3,3,4,5,4,4,4,4,4,4,5,1.217322124444035,1,0,0,1
328,51960,-1.0202086092434266,0,-1.0221134351063237,3,0,3,1,5,3,5,5,3,5,4,5,3,5,-0.7298492686649699,1,1,0,0
329,111305,-0.9544920321499282,2,1.7030289146654523,2,4,4,4,2,2,2,2,4,5,3,4,3,2,-0.7298492686649699,1,0,0,0
330,114340,-0.36198434774307364,0,0.0661031222873823,2,4,2,2,4,2,4,4,4,3,4,3,5,4,-0.7298492686649699,1,0,1,0
331,17379,0.2993473541333881,2,0.8532590994912662,5,5,5,5,5,5,3,5,5,5,5,2,5,3,-0.7298492686649699,0,0,0,1
332,65992,-1.0859046644234112,1,0.5707779938418753,3,5,3,1,1,3,1,1,3,2,3,4,5,1,-0.7298492686649699,0,0,1,0
333,104578,-1.2828760678960234,2,-0.9744181948773838,5,3,5,4,1,5,1,1,5,2,4,4,4,1,-0.7298492686649699,1,1,0,1
334,7443,-2.069251229125417,0,-0.600919388955304,4,3,4,1,3,4,3,3,3,2,2,3,5,3,-0.7298492686649699,1,0,1,0
335,67768,-0.8887542315728034,0,0.3772159448904548,1,5,5,5,1,1,4,1,2,3,4,3,3,1,-0.7298492686649699,0,0,0,0
336,89581,0.23304824810637165,0,0.14632131591382405,4,4,4,4,5,4,5,5,4,1,4,3,3,5,-0.7298492686649699,1,0,0,0
337,47417,2.165181597831922,2,0.9677976421661554,2,1,1,1,3,4,4,2,2,2,2,1,2,4,-0.7298492686649699,0,0,0,0
338,30231,0.5648504827397484,0,-0.01053090652200551,2,4,4,4,4,2,4,2,2,2,2,5,2,1,0.8438074606772864,0,0,0,1
339,14343,-0.8229944565168262,0,-0.8473913512979349,4,5,4,3,3,4,1,3,5,3,4,4,4,3,-0.7298492686649699,1,0,1,0
340,79924,-0.9544920321499282,2,0.9173131227675676,4,2,2,2,4,4,4,1,5,3,3,4,2,4,2.008281541073662,1,0,0,0
341,105654,-0.8887542315728034,0,-0.09360614344706984,1,1,1,2,5,1,5,5,1,3,3,4,2,5,1.7156449558221845,1,1,0,0
342,29495,-1.5452529269820323,2,0.2800183583396496,3,4,3,3,1,3,3,1,1,5,3,2,4,1,-0.7298492686649699,1,1,0,0
343,98183,-0.23001055446046242,2,-1.0659941232285535,2,2,2,3,5,2,5,5,5,4,5,3,4,5,-0.7298492686649699,0,1,0,0
344,87554,1.030477750054024,2,-0.8411571275769525,4,4,2,1,5,4,4,3,3,2,2,4,3,5,-0.7298492686649699,1,0,1,0
345,83683,-1.0859046644234112,0,-0.5531093464288975,0,0,1,1,5,1,5,5,4,2,4,2,1,5,-0.7298492686649699,0,1,0,1
346,74603,0.697767641052041,2,0.9724519080100811,2,4,4,4,5,4,4,2,2,2,2,1,2,4,-0.7298492686649699,1,0,0,0
347,83191,0.3656786020597645,2,0.2998463936550231,5,5,5,5,2,5,4,5,5,5,5,5,5,3,-0.7298492686649699,0,0,0,1
348,110103,1.1637118969859905,2,0.8839647391067743,1,1,1,1,4,5,5,5,5,5,5,4,5,4,1.262903314102669,1,0,0,1
349,57026,0.697767641052041,2,1.299350819834478,3,3,3,3,5,3,5,3,3,3,3,3,3,5,1.795506867990186,0,0,0,1
350,91205,0.1667829885755603,0,-1.193780583867109,1,2,1,4,3,3,3,4,4,1,4,1,4,4,-0.7298492686649699,0,0,1,0
351,55470,-0.36198434774307364,2,0.9373828218281506,2,2,2,2,3,3,5,5,5,4,5,3,5,3,0.920445786341287,0,0,0,1
352,53922,-1.4796841722063308,1,-1.3775710933163028,1,1,1,4,4,1,2,4,4,1,4,2,3,4,1.7275884592268087,0,1,0,0
353,129138,0.3656786020597645,2,-0.366028021468792,4,4,4,4,4,5,4,5,5,5,5,3,5,4,-0.7298492686649699,1,0,0,1
354,2034,1.2970238717682996,2,-0.14129970166227956,2,2,2,2,4,4,5,2,2,2,2,5,2,4,-0.7298492686649699,0,0,0,1
355,37286,-0.0317896411453543,0,0.2147474340391615,5,3,3,3,5,5,5,5,3,2,4,5,2,5,1.3049385140854186,1,0,0,1
356,32818,-0.7572119011563379,2,-1.596430804231391,2,1,1,1,2,2,2,2,2,2,3,2,4,2,-0.7298492686649699,1,0,0,0
357,46695,0.2993473541333881,0,-1.66658254561938,2,3,2,3,4,3,4,1,1,2,1,2,1,1,-0.7298492686649699,0,0,1,0
358,121598,-2.0038017334642717,0,0.04871098334829101,5,5,4,2,4,4,4,4,5,4,5,5,5,4,1.3797238194283887,1,0,1,1
359,44039,-1.0202086092434266,0,-1.1552461950185942,1,1,0,3,5,0,5,5,2,2,2,2,2,5,-0.7298492686649699,0,0,0,0
360,102733,-0.16397357768671336,0,-1.2280800260743356,3,1,3,4,3,3,3,3,1,4,4,1,3,3,-0.7298492686649699,0,0,1,0
361,85600,-0.9544920321499282,0,-1.0881207569081452,0,4,0,4,5,0,5,5,5,1,2,4,3,5,0.5717532519075998,0,1,0,1
362,10833,-1.1515808545526753,2,1.067591693928097,2,2,2,2,4,4,4,4,5,3,4,4,4,4,0.35098690532699,1,0,0,1
363,81553,1.030477750054024,2,0.04871098334829101,3,3,3,3,5,5,5,3,3,3,3,5,3,5,-0.7298492686649699,1,0,0,1
364,24745,0.8973264600105243,0,-0.8411571275769525,4,3,3,3,4,4,4,4,4,3,3,1,4,4,-0.7298492686649699,1,0,0,1
365,58871,0.4320404515277272,2,-0.022613568944664906,3,3,3,3,5,4,4,4,4,4,4,3,4,4,-0.7298492686649699,0,0,0,1
366,68900,1.4971281596740271,0,0.221285937953736,0,5,0,3,5,0,5,5,4,4,5,5,5,5,-0.7298492686649699,1,0,1,1
367,31952,0.8973264600105243,2,-1.3185690542539084,5,5,4,5,5,5,4,5,5,5,5,5,5,4,-0.7298492686649699,0,0,0,1
368,98758,0.697767641052041,2,0.9298144706325738,3,3,3,3,2,5,4,5,5,5,5,5,5,4,-0.7298492686649699,0,0,0,1
369,59963,1.1637118969859905,2,1.533740986946567,5,5,5,5,2,4,2,4,4,4,4,4,4,3,-0.7298492686649699,1,0,0,1
370,38236,0.9638914079286166,2,1.382696463789132,3,3,3,3,2,5,4,3,3,4,3,3,3,5,-0.7298492686649699,0,0,0,1
371,43811,0.1667829885755603,2,-1.358605721387381,1,1,1,1,5,4,5,5,5,5,4,5,5,5,-0.7298492686649699,0,0,0,1
372,58215,-1.4796841722063308,0,-0.1574423713343216,2,5,2,2,4,2,4,4,2,5,3,1,4,4,-0.7298492686649699,1,0,1,0
373,88293,0.8973264600105243,2,-0.5455313009966647,1,1,1,1,3,4,4,4,4,4,4,3,4,3,-0.5419590692304329,0,0,0,1
374,37225,0.6312962199425015,2,1.0121730354726843,2,2,2,2,3,4,5,4,4,4,4,5,4,4,1.3797238194283887,1,0,0,1
375,43935,-0.16397357768671336,1,-1.4181373451459152,5,3,5,3,5,5,5,5,5,1,5,3,5,5,-0.7298492686649699,0,0,0,1
376,48899,-0.29601355922855527,0,-1.0682011969091914,4,2,2,2,4,4,4,4,2,5,5,5,3,4,-0.7298492686649699,1,0,0,1
377,99082,-0.6255749137523153,2,0.9346368920939744,1,1,1,1,2,2,1,2,1,2,2,4,2,2,0.09443601915974761,1,0,0,0
378,75859,-1.5452529269820323,0,0.6316754616737144,1,5,0,4,5,0,5,5,3,3,4,4,4,5,-0.7298492686649699,0,0,1,0
379,85109,0.4320404515277272,2,1.864993359155637,4,4,4,4,3,4,4,5,5,5,5,5,5,4,-0.7298492686649699,1,0,0,1
380,118135,0.7642637550999931,2,0.67716798453686,2,3,3,3,4,3,4,2,2,2,2,4,2,2,1.9222411980979428,0,0,0,0
381,89169,2.031453905197706,0,0.9823574779044748,1,4,1,3,1,1,1,1,4,4,4,4,3,1,-0.7298492686649699,1,0,1,0
382,4988,-0.8887542315728034,2,-0.6988546495401491,2,2,2,5,5,2,2,5,4,3,4,4,4,5,1.8434868459106633,1,1,0,0
383,81441,0.4320404515277272,2,1.3172282857196573,3,3,3,3,4,4,5,4,4,4,4,5,4,3,-0.7298492686649699,1,0,0,1
384,37707,-1.807369731343213,0,0.060325239987182255,2,2,2,4,1,2,1,1,1,4,4,1,4,1,1.3049385140854186,0,0,1,0
385,94317,-0.9544920321499282,2,-0.710814481077617,4,4,4,4,4,4,4,4,3,2,5,4,5,4,-0.7298492686649699,1,0,0,1
